PERIODO,OPCIONES,TIPO,GRUPO,AEROPUERTO,TOTAL
2006-02-01,OPERACIONES,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,6241
2006-02-01,OPERACIONES,INTERNACIONAL,ASA,CAMPECHE,13
2006-02-01,OPERACIONES,INTERNACIONAL,ASA,CD. DEL CARMEN,123
2006-02-01,OPERACIONES,INTERNACIONAL,ASA,CD. OBREGÓN,348
2006-02-01,OPERACIONES,INTERNACIONAL,ASA,CD. VICTORIA,52
2006-02-01,OPERACIONES,INTERNACIONAL,ASA,CHETUMAL,18
2006-02-01,OPERACIONES,INTERNACIONAL,ASA,GUAYMAS,340
2006-02-01,OPERACIONES,INTERNACIONAL,ASA,LORETO,357
2006-02-01,OPERACIONES,INTERNACIONAL,ASA,MATAMOROS,24
2006-02-01,OPERACIONES,INTERNACIONAL,ASA,NOGALES,35
2006-02-01,OPERACIONES,INTERNACIONAL,ASA,NUEVO LAREDO,30
2006-02-01,OPERACIONES,INTERNACIONAL,ASA,PUERTO ESCONDIDO,1
2006-02-01,OPERACIONES,INTERNACIONAL,ASA,TOLUCA,1252
2006-02-01,OPERACIONES,INTERNACIONAL,ASA,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),35
2006-02-01,OPERACIONES,INTERNACIONAL,ASUR,CANCUN,4814
2006-02-01,OPERACIONES,INTERNACIONAL,ASUR,COZUMEL,290
2006-02-01,OPERACIONES,INTERNACIONAL,ASUR,HUATULCO,100
2006-02-01,OPERACIONES,INTERNACIONAL,ASUR,MERIDA,212
2006-02-01,OPERACIONES,INTERNACIONAL,ASUR,OAXACA,127
2006-02-01,OPERACIONES,INTERNACIONAL,ASUR,TAPACHULA,92
2006-02-01,OPERACIONES,INTERNACIONAL,ASUR,VERACRUZ,111
2006-02-01,OPERACIONES,INTERNACIONAL,ASUR,VILLAHERMOSA,67
2006-02-01,OPERACIONES,INTERNACIONAL,GAP,AGUASCALIENTES,224
2006-02-01,OPERACIONES,INTERNACIONAL,GAP,BAJIO,598
2006-02-01,OPERACIONES,INTERNACIONAL,GAP,GUADALAJARA,2210
2006-02-01,OPERACIONES,INTERNACIONAL,GAP,HERMOSILLO,466
2006-02-01,OPERACIONES,INTERNACIONAL,GAP,LA PAZ,100
2006-02-01,OPERACIONES,INTERNACIONAL,GAP,LOS MOCHIS,43
2006-02-01,OPERACIONES,INTERNACIONAL,GAP,MANZANILLO,245
2006-02-01,OPERACIONES,INTERNACIONAL,GAP,MEXICALI,76
2006-02-01,OPERACIONES,INTERNACIONAL,GAP,MORELIA,246
2006-02-01,OPERACIONES,INTERNACIONAL,GAP,PUERTO VALLARTA,2295
2006-02-01,OPERACIONES,INTERNACIONAL,GAP,SAN JOSE DEL CABO,2836
2006-02-01,OPERACIONES,INTERNACIONAL,GAP,TIJUANA,128
2006-02-01,OPERACIONES,INTERNACIONAL,OMA,ACAPULCO,498
2006-02-01,OPERACIONES,INTERNACIONAL,OMA,CD. JUAREZ,57
2006-02-01,OPERACIONES,INTERNACIONAL,OMA,CHIHUAHUA,576
2006-02-01,OPERACIONES,INTERNACIONAL,OMA,CULIACAN,82
2006-02-01,OPERACIONES,INTERNACIONAL,OMA,DURANGO,57
2006-02-01,OPERACIONES,INTERNACIONAL,OMA,MAZATLAN,562
2006-02-01,OPERACIONES,INTERNACIONAL,OMA,MONTERREY,1604
2006-02-01,OPERACIONES,INTERNACIONAL,OMA,REYNOSA,104
2006-02-01,OPERACIONES,INTERNACIONAL,OMA,SAN LUIS POTOSI,218
2006-02-01,OPERACIONES,INTERNACIONAL,OMA,TAMPICO,198
2006-02-01,OPERACIONES,INTERNACIONAL,OMA,TORREON,290
2006-02-01,OPERACIONES,INTERNACIONAL,OMA,ZACATECAS,134
2006-02-01,OPERACIONES,INTERNACIONAL,OMA,ZIHUATANEJO,513
2006-02-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,PUEBLA,99
2006-02-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,139
2006-02-01,OPERACIONES,NACIONAL,AICM,CIUDAD DE MÉXICO,20689
2006-02-01,OPERACIONES,NACIONAL,ASA,CAMPECHE,361
2006-02-01,OPERACIONES,NACIONAL,ASA,CD. DEL CARMEN,4584
2006-02-01,OPERACIONES,NACIONAL,ASA,CD. OBREGÓN,1011
2006-02-01,OPERACIONES,NACIONAL,ASA,CD. VICTORIA,527
2006-02-01,OPERACIONES,NACIONAL,ASA,CHETUMAL,483
2006-02-01,OPERACIONES,NACIONAL,ASA,COLIMA,380
2006-02-01,OPERACIONES,NACIONAL,ASA,CUERNAVACA,767
2006-02-01,OPERACIONES,NACIONAL,ASA,GUAYMAS,394
2006-02-01,OPERACIONES,NACIONAL,ASA,LORETO,233
2006-02-01,OPERACIONES,NACIONAL,ASA,MATAMOROS,175
2006-02-01,OPERACIONES,NACIONAL,ASA,NOGALES,176
2006-02-01,OPERACIONES,NACIONAL,ASA,NUEVO LAREDO,308
2006-02-01,OPERACIONES,NACIONAL,ASA,PALENQUE,61
2006-02-01,OPERACIONES,NACIONAL,ASA,POZA RICA,723
2006-02-01,OPERACIONES,NACIONAL,ASA,PUERTO ESCONDIDO,401
2006-02-01,OPERACIONES,NACIONAL,ASA,SAN CRISTOBAL DE LAS CASAS,22
2006-02-01,OPERACIONES,NACIONAL,ASA,TAMUÍN,109
2006-02-01,OPERACIONES,NACIONAL,ASA,TEHUACÁN,250
2006-02-01,OPERACIONES,NACIONAL,ASA,TEPIC,779
2006-02-01,OPERACIONES,NACIONAL,ASA,TERAN,630
2006-02-01,OPERACIONES,NACIONAL,ASA,TOLUCA,5299
2006-02-01,OPERACIONES,NACIONAL,ASA,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),137
2006-02-01,OPERACIONES,NACIONAL,ASA,URUAPAN,773
2006-02-01,OPERACIONES,NACIONAL,ASUR,CANCUN,2611
2006-02-01,OPERACIONES,NACIONAL,ASUR,COZUMEL,670
2006-02-01,OPERACIONES,NACIONAL,ASUR,HUATULCO,490
2006-02-01,OPERACIONES,NACIONAL,ASUR,MERIDA,1735
2006-02-01,OPERACIONES,NACIONAL,ASUR,MINATITLAN,540
2006-02-01,OPERACIONES,NACIONAL,ASUR,OAXACA,1328
2006-02-01,OPERACIONES,NACIONAL,ASUR,TAPACHULA,441
2006-02-01,OPERACIONES,NACIONAL,ASUR,VERACRUZ,1569
2006-02-01,OPERACIONES,NACIONAL,ASUR,VILLAHERMOSA,1392
2006-02-01,OPERACIONES,NACIONAL,GAP,AGUASCALIENTES,586
2006-02-01,OPERACIONES,NACIONAL,GAP,BAJIO,1713
2006-02-01,OPERACIONES,NACIONAL,GAP,GUADALAJARA,7734
2006-02-01,OPERACIONES,NACIONAL,GAP,HERMOSILLO,2966
2006-02-01,OPERACIONES,NACIONAL,GAP,LA PAZ,1473
2006-02-01,OPERACIONES,NACIONAL,GAP,LOS MOCHIS,1546
2006-02-01,OPERACIONES,NACIONAL,GAP,MANZANILLO,542
2006-02-01,OPERACIONES,NACIONAL,GAP,MEXICALI,905
2006-02-01,OPERACIONES,NACIONAL,GAP,MORELIA,932
2006-02-01,OPERACIONES,NACIONAL,GAP,PUERTO VALLARTA,1888
2006-02-01,OPERACIONES,NACIONAL,GAP,SAN JOSE DEL CABO,951
2006-02-01,OPERACIONES,NACIONAL,GAP,TIJUANA,3451
2006-02-01,OPERACIONES,NACIONAL,OMA,ACAPULCO,1943
2006-02-01,OPERACIONES,NACIONAL,OMA,CD. JUAREZ,1228
2006-02-01,OPERACIONES,NACIONAL,OMA,CHIHUAHUA,2342
2006-02-01,OPERACIONES,NACIONAL,OMA,CULIACAN,4291
2006-02-01,OPERACIONES,NACIONAL,OMA,DURANGO,1106
2006-02-01,OPERACIONES,NACIONAL,OMA,MAZATLAN,1490
2006-02-01,OPERACIONES,NACIONAL,OMA,MONTERREY,6075
2006-02-01,OPERACIONES,NACIONAL,OMA,REYNOSA,386
2006-02-01,OPERACIONES,NACIONAL,OMA,SAN LUIS POTOSI,1480
2006-02-01,OPERACIONES,NACIONAL,OMA,TAMPICO,1467
2006-02-01,OPERACIONES,NACIONAL,OMA,TORREON,1348
2006-02-01,OPERACIONES,NACIONAL,OMA,ZACATECAS,656
2006-02-01,OPERACIONES,NACIONAL,OMA,ZIHUATANEJO,1298
2006-02-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,PUEBLA,1120
2006-02-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,787
2006-02-01,PASAJEROS,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,596940
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,CAMPECHE,535
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,CD. DEL CARMEN,3090
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,CD. OBREGÓN,1213
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,CD. VICTORIA,132
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,CHETUMAL,42
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,COLIMA,27
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,GUAYMAS,2045
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,LORETO,5100
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,MATAMOROS,24
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,NOGALES,61
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,NUEVO LAREDO,48
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,POZA RICA,35
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,PUERTO ESCONDIDO,550
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,TERAN,677
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,TOLUCA,5665
2006-02-01,PASAJEROS,INTERNACIONAL,ASA,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),2
2006-02-01,PASAJEROS,INTERNACIONAL,ASUR,CANCUN,595524
2006-02-01,PASAJEROS,INTERNACIONAL,ASUR,COZUMEL,22870
2006-02-01,PASAJEROS,INTERNACIONAL,ASUR,HUATULCO,12779
2006-02-01,PASAJEROS,INTERNACIONAL,ASUR,MERIDA,11731
2006-02-01,PASAJEROS,INTERNACIONAL,ASUR,MINATITLAN,312
2006-02-01,PASAJEROS,INTERNACIONAL,ASUR,OAXACA,6630
2006-02-01,PASAJEROS,INTERNACIONAL,ASUR,TAPACHULA,301
2006-02-01,PASAJEROS,INTERNACIONAL,ASUR,VERACRUZ,5039
2006-02-01,PASAJEROS,INTERNACIONAL,ASUR,VILLAHERMOSA,2936
2006-02-01,PASAJEROS,INTERNACIONAL,GAP,AGUASCALIENTES,6452
2006-02-01,PASAJEROS,INTERNACIONAL,GAP,BAJIO,34429
2006-02-01,PASAJEROS,INTERNACIONAL,GAP,GUADALAJARA,167771
2006-02-01,PASAJEROS,INTERNACIONAL,GAP,HERMOSILLO,8065
2006-02-01,PASAJEROS,INTERNACIONAL,GAP,LA PAZ,3495
2006-02-01,PASAJEROS,INTERNACIONAL,GAP,LOS MOCHIS,619
2006-02-01,PASAJEROS,INTERNACIONAL,GAP,MANZANILLO,20015
2006-02-01,PASAJEROS,INTERNACIONAL,GAP,MEXICALI,135
2006-02-01,PASAJEROS,INTERNACIONAL,GAP,MORELIA,22081
2006-02-01,PASAJEROS,INTERNACIONAL,GAP,PUERTO VALLARTA,266985
2006-02-01,PASAJEROS,INTERNACIONAL,GAP,SAN JOSE DEL CABO,189307
2006-02-01,PASAJEROS,INTERNACIONAL,GAP,TIJUANA,915
2006-02-01,PASAJEROS,INTERNACIONAL,OMA,ACAPULCO,53043
2006-02-01,PASAJEROS,INTERNACIONAL,OMA,CD. JUAREZ,49
2006-02-01,PASAJEROS,INTERNACIONAL,OMA,CHIHUAHUA,4981
2006-02-01,PASAJEROS,INTERNACIONAL,OMA,CULIACAN,2476
2006-02-01,PASAJEROS,INTERNACIONAL,OMA,DURANGO,2173
2006-02-01,PASAJEROS,INTERNACIONAL,OMA,MAZATLAN,56336
2006-02-01,PASAJEROS,INTERNACIONAL,OMA,MONTERREY,67909
2006-02-01,PASAJEROS,INTERNACIONAL,OMA,REYNOSA,4
2006-02-01,PASAJEROS,INTERNACIONAL,OMA,SAN LUIS POTOSI,4793
2006-02-01,PASAJEROS,INTERNACIONAL,OMA,TAMPICO,4361
2006-02-01,PASAJEROS,INTERNACIONAL,OMA,TORREON,4594
2006-02-01,PASAJEROS,INTERNACIONAL,OMA,ZACATECAS,5254
2006-02-01,PASAJEROS,INTERNACIONAL,OMA,ZIHUATANEJO,53673
2006-02-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,PUEBLA,2514
2006-02-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,2786
2006-02-01,PASAJEROS,NACIONAL,AICM,CIUDAD DE MÉXICO,1182363
2006-02-01,PASAJEROS,NACIONAL,ASA,CAMPECHE,6082
2006-02-01,PASAJEROS,NACIONAL,ASA,CD. DEL CARMEN,40728
2006-02-01,PASAJEROS,NACIONAL,ASA,CD. OBREGÓN,10821
2006-02-01,PASAJEROS,NACIONAL,ASA,CD. VICTORIA,3266
2006-02-01,PASAJEROS,NACIONAL,ASA,CHETUMAL,7289
2006-02-01,PASAJEROS,NACIONAL,ASA,COLIMA,6545
2006-02-01,PASAJEROS,NACIONAL,ASA,CUERNAVACA,56
2006-02-01,PASAJEROS,NACIONAL,ASA,GUAYMAS,1280
2006-02-01,PASAJEROS,NACIONAL,ASA,LORETO,1603
2006-02-01,PASAJEROS,NACIONAL,ASA,MATAMOROS,3737
2006-02-01,PASAJEROS,NACIONAL,ASA,NOGALES,332
2006-02-01,PASAJEROS,NACIONAL,ASA,NUEVO LAREDO,7573
2006-02-01,PASAJEROS,NACIONAL,ASA,PALENQUE,181
2006-02-01,PASAJEROS,NACIONAL,ASA,POZA RICA,5522
2006-02-01,PASAJEROS,NACIONAL,ASA,PUERTO ESCONDIDO,5342
2006-02-01,PASAJEROS,NACIONAL,ASA,SAN CRISTOBAL DE LAS CASAS,52
2006-02-01,PASAJEROS,NACIONAL,ASA,TAMUÍN,222
2006-02-01,PASAJEROS,NACIONAL,ASA,TEHUACÁN,433
2006-02-01,PASAJEROS,NACIONAL,ASA,TEPIC,6260
2006-02-01,PASAJEROS,NACIONAL,ASA,TERAN,40065
2006-02-01,PASAJEROS,NACIONAL,ASA,TOLUCA,58058
2006-02-01,PASAJEROS,NACIONAL,ASA,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),1011
2006-02-01,PASAJEROS,NACIONAL,ASA,URUAPAN,12671
2006-02-01,PASAJEROS,NACIONAL,ASUR,CANCUN,128290
2006-02-01,PASAJEROS,NACIONAL,ASUR,COZUMEL,4068
2006-02-01,PASAJEROS,NACIONAL,ASUR,HUATULCO,22417
2006-02-01,PASAJEROS,NACIONAL,ASUR,MERIDA,65568
2006-02-01,PASAJEROS,NACIONAL,ASUR,MINATITLAN,13994
2006-02-01,PASAJEROS,NACIONAL,ASUR,OAXACA,41004
2006-02-01,PASAJEROS,NACIONAL,ASUR,TAPACHULA,13722
2006-02-01,PASAJEROS,NACIONAL,ASUR,VERACRUZ,41011
2006-02-01,PASAJEROS,NACIONAL,ASUR,VILLAHERMOSA,52686
2006-02-01,PASAJEROS,NACIONAL,GAP,AGUASCALIENTES,18371
2006-02-01,PASAJEROS,NACIONAL,GAP,BAJIO,43147
2006-02-01,PASAJEROS,NACIONAL,GAP,GUADALAJARA,278391
2006-02-01,PASAJEROS,NACIONAL,GAP,HERMOSILLO,83060
2006-02-01,PASAJEROS,NACIONAL,GAP,LA PAZ,30503
2006-02-01,PASAJEROS,NACIONAL,GAP,LOS MOCHIS,12949
2006-02-01,PASAJEROS,NACIONAL,GAP,MANZANILLO,7878
2006-02-01,PASAJEROS,NACIONAL,GAP,MEXICALI,38751
2006-02-01,PASAJEROS,NACIONAL,GAP,MORELIA,20964
2006-02-01,PASAJEROS,NACIONAL,GAP,PUERTO VALLARTA,40639
2006-02-01,PASAJEROS,NACIONAL,GAP,SAN JOSE DEL CABO,33996
2006-02-01,PASAJEROS,NACIONAL,GAP,TIJUANA,245160
2006-02-01,PASAJEROS,NACIONAL,OMA,ACAPULCO,44838
2006-02-01,PASAJEROS,NACIONAL,OMA,CD. JUAREZ,49440
2006-02-01,PASAJEROS,NACIONAL,OMA,CHIHUAHUA,39580
2006-02-01,PASAJEROS,NACIONAL,OMA,CULIACAN,56404
2006-02-01,PASAJEROS,NACIONAL,OMA,DURANGO,11930
2006-02-01,PASAJEROS,NACIONAL,OMA,MAZATLAN,26195
2006-02-01,PASAJEROS,NACIONAL,OMA,MONTERREY,300357
2006-02-01,PASAJEROS,NACIONAL,OMA,REYNOSA,8700
2006-02-01,PASAJEROS,NACIONAL,OMA,SAN LUIS POTOSI,12037
2006-02-01,PASAJEROS,NACIONAL,OMA,TAMPICO,29336
2006-02-01,PASAJEROS,NACIONAL,OMA,TORREON,22347
2006-02-01,PASAJEROS,NACIONAL,OMA,ZACATECAS,16310
2006-02-01,PASAJEROS,NACIONAL,OMA,ZIHUATANEJO,25585
2006-02-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,PUEBLA,8857
2006-02-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,3484
2006-03-01,CARGA,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,27381
2006-03-01,CARGA,INTERNACIONAL,ASA,TOLUCA,2845
2006-03-01,CARGA,INTERNACIONAL,ASA,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),21
2006-03-01,CARGA,INTERNACIONAL,ASUR,CANCUN,857
2006-03-01,CARGA,INTERNACIONAL,ASUR,COZUMEL,9
2006-03-01,CARGA,INTERNACIONAL,ASUR,MERIDA,484
2006-03-01,CARGA,INTERNACIONAL,GAP,AGUASCALIENTES,1
2006-03-01,CARGA,INTERNACIONAL,GAP,BAJIO,34
2006-03-01,CARGA,INTERNACIONAL,GAP,GUADALAJARA,7048
2006-03-01,CARGA,INTERNACIONAL,GAP,HERMOSILLO,2
2006-03-01,CARGA,INTERNACIONAL,GAP,LA PAZ,2
2006-03-01,CARGA,INTERNACIONAL,GAP,MORELIA,3
2006-03-01,CARGA,INTERNACIONAL,GAP,PUERTO VALLARTA,153
2006-03-01,CARGA,INTERNACIONAL,GAP,SAN JOSE DEL CABO,78
2006-03-01,CARGA,INTERNACIONAL,GAP,TIJUANA,42
2006-03-01,CARGA,INTERNACIONAL,OMA,ACAPULCO,24
2006-03-01,CARGA,INTERNACIONAL,OMA,CD. JUAREZ,36
2006-03-01,CARGA,INTERNACIONAL,OMA,CHIHUAHUA,278
2006-03-01,CARGA,INTERNACIONAL,OMA,MAZATLAN,62
2006-03-01,CARGA,INTERNACIONAL,OMA,MONTERREY,2302
2006-03-01,CARGA,INTERNACIONAL,OMA,TORREON,2
2006-03-01,CARGA,INTERNACIONAL,OMA,ZACATECAS,2
2006-03-01,CARGA,INTERNACIONAL,OMA,ZIHUATANEJO,4
2006-03-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,PUEBLA,6
2006-03-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,20
2006-03-01,CARGA,NACIONAL,AICM,CIUDAD DE MÉXICO,9869
2006-03-01,CARGA,NACIONAL,ASA,CAMPECHE,1
2006-03-01,CARGA,NACIONAL,ASA,CD. DEL CARMEN,71
2006-03-01,CARGA,NACIONAL,ASA,CD. OBREGÓN,24
2006-03-01,CARGA,NACIONAL,ASA,CD. VICTORIA,11
2006-03-01,CARGA,NACIONAL,ASA,CHETUMAL,26
2006-03-01,CARGA,NACIONAL,ASA,COLIMA,6
2006-03-01,CARGA,NACIONAL,ASA,MATAMOROS,28
2006-03-01,CARGA,NACIONAL,ASA,NUEVO LAREDO,40
2006-03-01,CARGA,NACIONAL,ASA,POZA RICA,6
2006-03-01,CARGA,NACIONAL,ASA,PUERTO ESCONDIDO,17
2006-03-01,CARGA,NACIONAL,ASA,TEPIC,8
2006-03-01,CARGA,NACIONAL,ASA,TERAN,147
2006-03-01,CARGA,NACIONAL,ASA,TOLUCA,10
2006-03-01,CARGA,NACIONAL,ASA,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),6
2006-03-01,CARGA,NACIONAL,ASA,URUAPAN,30
2006-03-01,CARGA,NACIONAL,ASUR,CANCUN,591
2006-03-01,CARGA,NACIONAL,ASUR,COZUMEL,28
2006-03-01,CARGA,NACIONAL,ASUR,HUATULCO,69
2006-03-01,CARGA,NACIONAL,ASUR,MERIDA,867
2006-03-01,CARGA,NACIONAL,ASUR,MINATITLAN,49
2006-03-01,CARGA,NACIONAL,ASUR,OAXACA,215
2006-03-01,CARGA,NACIONAL,ASUR,TAPACHULA,106
2006-03-01,CARGA,NACIONAL,ASUR,VERACRUZ,100
2006-03-01,CARGA,NACIONAL,ASUR,VILLAHERMOSA,228
2006-03-01,CARGA,NACIONAL,GAP,AGUASCALIENTES,51
2006-03-01,CARGA,NACIONAL,GAP,BAJIO,103
2006-03-01,CARGA,NACIONAL,GAP,GUADALAJARA,3541
2006-03-01,CARGA,NACIONAL,GAP,HERMOSILLO,582
2006-03-01,CARGA,NACIONAL,GAP,LA PAZ,286
2006-03-01,CARGA,NACIONAL,GAP,LOS MOCHIS,12
2006-03-01,CARGA,NACIONAL,GAP,MANZANILLO,10
2006-03-01,CARGA,NACIONAL,GAP,MEXICALI,237
2006-03-01,CARGA,NACIONAL,GAP,MORELIA,23
2006-03-01,CARGA,NACIONAL,GAP,PUERTO VALLARTA,132
2006-03-01,CARGA,NACIONAL,GAP,SAN JOSE DEL CABO,260
2006-03-01,CARGA,NACIONAL,GAP,TIJUANA,1432
2006-03-01,CARGA,NACIONAL,OMA,ACAPULCO,121
2006-03-01,CARGA,NACIONAL,OMA,CD. JUAREZ,235
2006-03-01,CARGA,NACIONAL,OMA,CHIHUAHUA,358
2006-03-01,CARGA,NACIONAL,OMA,CULIACAN,358
2006-03-01,CARGA,NACIONAL,OMA,DURANGO,22
2006-03-01,CARGA,NACIONAL,OMA,MAZATLAN,218
2006-03-01,CARGA,NACIONAL,OMA,MONTERREY,1468
2006-03-01,CARGA,NACIONAL,OMA,REYNOSA,52
2006-03-01,CARGA,NACIONAL,OMA,SAN LUIS POTOSI,1565
2006-03-01,CARGA,NACIONAL,OMA,TAMPICO,80
2006-03-01,CARGA,NACIONAL,OMA,TORREON,65
2006-03-01,CARGA,NACIONAL,OMA,ZACATECAS,179
2006-03-01,CARGA,NACIONAL,OMA,ZIHUATANEJO,53
2006-03-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,PUEBLA,58
2006-03-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,11
2006-03-01,OPERACIONES,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,6955
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,CAMPECHE,8
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,CD. DEL CARMEN,127
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,CD. OBREGÓN,332
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,CD. VICTORIA,73
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,CHETUMAL,20
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,GUAYMAS,372
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,LORETO,605
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,MATAMOROS,34
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,NOGALES,62
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,NUEVO LAREDO,43
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,PALENQUE,5
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,PUERTO ESCONDIDO,6
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,TOLUCA,3477
2006-03-01,OPERACIONES,INTERNACIONAL,ASA,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),46
2006-03-01,OPERACIONES,INTERNACIONAL,ASUR,CANCUN,5812
2006-03-01,OPERACIONES,INTERNACIONAL,ASUR,COZUMEL,384
2006-03-01,OPERACIONES,INTERNACIONAL,ASUR,HUATULCO,108
2006-03-01,OPERACIONES,INTERNACIONAL,ASUR,MERIDA,245
2006-03-01,OPERACIONES,INTERNACIONAL,ASUR,OAXACA,126
2006-03-01,OPERACIONES,INTERNACIONAL,ASUR,TAPACHULA,100
2006-03-01,OPERACIONES,INTERNACIONAL,ASUR,VERACRUZ,142
2006-03-01,OPERACIONES,INTERNACIONAL,ASUR,VILLAHERMOSA,72
2006-03-01,OPERACIONES,INTERNACIONAL,GAP,AGUASCALIENTES,254
2006-03-01,OPERACIONES,INTERNACIONAL,GAP,BAJIO,640
2006-03-01,OPERACIONES,INTERNACIONAL,GAP,GUADALAJARA,2604
2006-03-01,OPERACIONES,INTERNACIONAL,GAP,HERMOSILLO,459
2006-03-01,OPERACIONES,INTERNACIONAL,GAP,LA PAZ,153
2006-03-01,OPERACIONES,INTERNACIONAL,GAP,LOS MOCHIS,52
2006-03-01,OPERACIONES,INTERNACIONAL,GAP,MANZANILLO,267
2006-03-01,OPERACIONES,INTERNACIONAL,GAP,MEXICALI,102
2006-03-01,OPERACIONES,INTERNACIONAL,GAP,MORELIA,272
2006-03-01,OPERACIONES,INTERNACIONAL,GAP,PUERTO VALLARTA,2681
2006-03-01,OPERACIONES,INTERNACIONAL,GAP,SAN JOSE DEL CABO,3326
2006-03-01,OPERACIONES,INTERNACIONAL,GAP,TIJUANA,132
2006-03-01,OPERACIONES,INTERNACIONAL,OMA,ACAPULCO,705
2006-03-01,OPERACIONES,INTERNACIONAL,OMA,CD. JUAREZ,159
2006-03-01,OPERACIONES,INTERNACIONAL,OMA,CHIHUAHUA,590
2006-03-01,OPERACIONES,INTERNACIONAL,OMA,CULIACAN,75
2006-03-01,OPERACIONES,INTERNACIONAL,OMA,DURANGO,60
2006-03-01,OPERACIONES,INTERNACIONAL,OMA,MAZATLAN,730
2006-03-01,OPERACIONES,INTERNACIONAL,OMA,MONTERREY,1902
2006-03-01,OPERACIONES,INTERNACIONAL,OMA,REYNOSA,134
2006-03-01,OPERACIONES,INTERNACIONAL,OMA,SAN LUIS POTOSI,247
2006-03-01,OPERACIONES,INTERNACIONAL,OMA,TAMPICO,243
2006-03-01,OPERACIONES,INTERNACIONAL,OMA,TORREON,313
2006-03-01,OPERACIONES,INTERNACIONAL,OMA,ZACATECAS,146
2006-03-01,OPERACIONES,INTERNACIONAL,OMA,ZIHUATANEJO,549
2006-03-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,PUEBLA,122
2006-03-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,215
2006-03-01,OPERACIONES,NACIONAL,AICM,CIUDAD DE MÉXICO,23658
2006-03-01,OPERACIONES,NACIONAL,ASA,CAMPECHE,391
2006-03-01,OPERACIONES,NACIONAL,ASA,CD. DEL CARMEN,4682
2006-03-01,OPERACIONES,NACIONAL,ASA,CD. OBREGÓN,1173
2006-03-01,OPERACIONES,NACIONAL,ASA,CD. VICTORIA,622
2006-03-01,OPERACIONES,NACIONAL,ASA,CHETUMAL,594
2006-03-01,OPERACIONES,NACIONAL,ASA,COLIMA,379
2006-03-01,OPERACIONES,NACIONAL,ASA,CUERNAVACA,808
2006-03-01,OPERACIONES,NACIONAL,ASA,GUAYMAS,497
